,mean_fit_time,mean_score_time,mean_test_score,param_C,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,std_fit_time,std_score_time,std_test_score,subgenre_level,class1,class2,mfw,token_unit,normalization,repetition,num_topics,optimize_interval,topic_repetition
0,0.001408529281616211,0.00045723915100097655,0.9117647058823529,1,{'C': 1},1,0.8823529411764706,0.8235294117647058,0.9411764705882353,0.9411764705882353,0.8235294117647058,0.9411764705882353,0.9411764705882353,1.0,0.8823529411764706,0.9411764705882353,8.043281778156216e-05,7.078749998668526e-05,0.054232614454664055,subgenre-current,novela romántica,other,,,,6,50.0,1000.0,1.0
1,0.00166168212890625,0.0005382776260375976,0.9,10,{'C': 10},2,0.9411764705882353,0.8823529411764706,0.9411764705882353,1.0,0.7058823529411765,0.8235294117647058,1.0,1.0,0.8235294117647058,0.8823529411764706,0.00029337090235175147,0.0002740835357364899,0.09131867468388248,subgenre-current,novela romántica,other,,,,6,50.0,1000.0,1.0
2,0.0024749040603637695,0.000589442253112793,0.8470588235294118,100,{'C': 100},3,0.9411764705882353,0.8235294117647058,0.9411764705882353,0.8823529411764706,0.7058823529411765,0.7058823529411765,0.9411764705882353,0.8823529411764706,0.7058823529411765,0.9411764705882353,0.0005691053106238234,0.00026811290368112677,0.09913117380207478,subgenre-current,novela romántica,other,,,,6,50.0,1000.0,1.0
3,0.0035010576248168945,0.0005585670471191407,0.8411764705882353,1000,{'C': 1000},4,0.9411764705882353,0.8823529411764706,0.9411764705882353,0.9411764705882353,0.7058823529411765,0.6470588235294118,0.7647058823529411,0.8823529411764706,0.8235294117647058,0.8823529411764706,0.0007155271273569446,0.00019290950379854399,0.09860620361317768,subgenre-current,novela romántica,other,,,,6,50.0,1000.0,1.0
0,0.0013316154479980468,0.0004002809524536133,0.9117647058823529,1,{'C': 1},1,0.9411764705882353,0.9411764705882353,0.9411764705882353,1.0,0.7058823529411765,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.8235294117647058,0.9411764705882353,3.0172490539735075e-05,1.6123672277918476e-05,0.08000865005138495,subgenre-current,novela romántica,other,,,,6,50.0,1000.0,2.0
1,0.001318979263305664,0.0003773689270019531,0.8647058823529411,10,{'C': 10},3,0.8235294117647058,0.9411764705882353,0.9411764705882353,1.0,0.7647058823529411,0.7647058823529411,0.8823529411764706,1.0,0.7058823529411765,0.8235294117647058,0.0001381186958795655,1.4465073490649118e-05,0.09860620361317772,subgenre-current,novela romántica,other,,,,6,50.0,1000.0,2.0
2,0.001895761489868164,0.00036170482635498045,0.8823529411764707,100,{'C': 100},2,0.8823529411764706,0.8823529411764706,0.9411764705882353,1.0,0.8235294117647058,0.7647058823529411,0.8823529411764706,1.0,0.8235294117647058,0.8235294117647058,0.00036262673025097667,1.3486338231511872e-05,0.07440653318043247,subgenre-current,novela romántica,other,,,,6,50.0,1000.0,2.0
3,0.003434562683105469,0.00037097930908203125,0.8529411764705882,1000,{'C': 1000},4,0.8235294117647058,0.8235294117647058,0.8823529411764706,0.9411764705882353,0.8235294117647058,0.7058823529411765,0.8823529411764706,0.9411764705882353,0.8235294117647058,0.8823529411764706,0.0010076260700946655,1.664428088443697e-05,0.06576670522058203,subgenre-current,novela romántica,other,,,,6,50.0,1000.0,2.0
0,0.0012642860412597657,0.00038359165191650393,0.9235294117647059,1,{'C': 1},1,0.9411764705882353,0.8235294117647058,0.9411764705882353,0.9411764705882353,0.8235294117647058,0.9411764705882353,1.0,1.0,0.8235294117647058,1.0,4.10180855691335e-05,2.315054224623993e-05,0.06984907110022306,subgenre-current,novela romántica,other,,,,6,50.0,1000.0,3.0
1,0.001444840431213379,0.00036940574645996096,0.9176470588235294,10,{'C': 10},2,0.9411764705882353,0.8823529411764706,0.9411764705882353,0.9411764705882353,0.8235294117647058,0.8823529411764706,1.0,1.0,0.7647058823529411,1.0,0.00018215492911163045,1.5252156604320753e-05,0.07533087338156294,subgenre-current,novela romántica,other,,,,6,50.0,1000.0,3.0
2,0.0018345832824707032,0.0003558158874511719,0.8411764705882353,100,{'C': 100},3,0.9411764705882353,0.7647058823529411,0.8823529411764706,0.8823529411764706,0.7058823529411765,0.8235294117647058,0.9411764705882353,0.9411764705882353,0.6470588235294118,0.8823529411764706,0.0003621230664380336,1.0499191949461318e-05,0.09860620361317769,subgenre-current,novela romántica,other,,,,6,50.0,1000.0,3.0
3,0.002926063537597656,0.00036613941192626954,0.8,1000,{'C': 1000},4,0.8235294117647058,0.7058823529411765,0.8823529411764706,0.8823529411764706,0.8235294117647058,0.5882352941176471,0.8823529411764706,0.9411764705882353,0.6470588235294118,0.8235294117647058,0.0007389605672004612,2.2497177629361667e-05,0.10910139406465531,subgenre-current,novela romántica,other,,,,6,50.0,1000.0,3.0
0,0.001313924789428711,0.0003994941711425781,0.8882352941176469,1,{'C': 1},1,0.8823529411764706,0.8823529411764706,0.8823529411764706,1.0,0.7058823529411765,0.8235294117647058,1.0,1.0,0.7647058823529411,0.9411764705882353,6.540365279961346e-05,2.2803387923544475e-05,0.09647776156974545,subgenre-current,novela romántica,other,,,,6,50.0,1000.0,4.0
1,0.001427459716796875,0.0003749847412109375,0.8705882352941178,10,{'C': 10},2,0.8823529411764706,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.6470588235294118,0.8235294117647058,0.9411764705882353,1.0,0.6470588235294118,0.9411764705882353,0.0001296053483571478,1.555059480472998e-05,0.11997692973159492,subgenre-current,novela romántica,other,,,,6,50.0,1000.0,4.0
2,0.0023448944091796877,0.00038721561431884763,0.8529411764705882,100,{'C': 100},3,0.9411764705882353,0.7058823529411765,0.9411764705882353,1.0,0.6470588235294118,0.7647058823529411,0.9411764705882353,1.0,0.7058823529411765,0.8823529411764706,0.00041363467069589386,2.963542938232422e-05,0.12684622736969306,subgenre-current,novela romántica,other,,,,6,50.0,1000.0,4.0
3,0.006127738952636718,0.00041162967681884766,0.8176470588235294,1000,{'C': 1000},4,0.8823529411764706,0.7647058823529411,0.9411764705882353,1.0,0.5294117647058824,0.7647058823529411,0.8823529411764706,1.0,0.7058823529411765,0.7058823529411765,0.00339552633333984,3.9760220876007146e-05,0.14276071881778346,subgenre-current,novela romántica,other,,,,6,50.0,1000.0,4.0
0,0.0013651371002197266,0.00040841102600097656,0.9176470588235295,1,{'C': 1},1,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.8823529411764706,0.8823529411764706,0.8235294117647058,1.0,0.9411764705882353,0.8823529411764706,0.9411764705882353,5.2118846719441886e-05,3.0800137153659764e-05,0.04705882352941178,subgenre-current,novela romántica,other,,,,7,50.0,1000.0,0.0
1,0.001439976692199707,0.00038089752197265623,0.8764705882352942,10,{'C': 10},2,0.8823529411764706,0.9411764705882353,0.8823529411764706,0.7647058823529411,0.8823529411764706,0.7058823529411765,1.0,0.8823529411764706,0.8823529411764706,0.9411764705882353,0.0001399565818528611,1.4028740446549145e-05,0.08086898285216187,subgenre-current,novela romántica,other,,,,7,50.0,1000.0,0.0
2,0.0023047208786010744,0.0003723621368408203,0.8176470588235295,100,{'C': 100},3,0.8823529411764706,0.8235294117647058,0.8823529411764706,0.7058823529411765,0.7647058823529411,0.6470588235294118,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8235294117647058,0.0003950900169409131,2.2462472024230144e-05,0.08086898285216186,subgenre-current,novela romántica,other,,,,7,50.0,1000.0,0.0
3,0.006743669509887695,0.00038564205169677734,0.7999999999999999,1000,{'C': 1000},4,0.8823529411764706,0.7647058823529411,0.9411764705882353,0.7058823529411765,0.7647058823529411,0.6470588235294118,0.8235294117647058,0.8823529411764706,0.7647058823529411,0.8235294117647058,0.0023508432160184,2.3368730542473324e-05,0.08401680504168058,subgenre-current,novela romántica,other,,,,7,50.0,1000.0,0.0
0,0.0013396263122558594,0.0003927946090698242,0.9117647058823529,1,{'C': 1},1,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.8823529411764706,1.0,0.7647058823529411,0.8823529411764706,0.9411764705882353,0.8823529411764706,0.9411764705882353,4.979134427932528e-05,2.0446321963641027e-05,0.06027618097623294,subgenre-current,novela romántica,other,,,,7,50.0,1000.0,1.0
1,0.0015272378921508789,0.000370025634765625,0.9117647058823529,10,{'C': 10},1,0.9411764705882353,0.9411764705882353,1.0,0.8235294117647058,0.9411764705882353,0.7647058823529411,0.9411764705882353,0.9411764705882353,0.8823529411764706,0.9411764705882353,0.0002949325528224619,2.2273706272943445e-05,0.06576670522058206,subgenre-current,novela romántica,other,,,,7,50.0,1000.0,1.0
2,0.0021972179412841795,0.0003651857376098633,0.8411764705882353,100,{'C': 100},3,0.9411764705882353,0.8823529411764706,0.9411764705882353,0.8235294117647058,0.8235294117647058,0.5294117647058824,0.8823529411764706,0.8235294117647058,0.8823529411764706,0.8823529411764706,0.00034520844660325807,2.2349131749670024e-05,0.11176470588235293,subgenre-current,novela romántica,other,,,,7,50.0,1000.0,1.0
3,0.006980443000793457,0.0003748655319213867,0.8117647058823529,1000,{'C': 1000},4,0.9411764705882353,0.7647058823529411,0.9411764705882353,0.8235294117647058,0.8235294117647058,0.5294117647058824,0.7647058823529411,0.8823529411764706,0.8235294117647058,0.8235294117647058,0.0036417783107738815,1.5550320648400337e-05,0.11098801331831297,subgenre-current,novela romántica,other,,,,7,50.0,1000.0,1.0
0,0.0013331890106201172,0.00039222240447998045,0.9,1,{'C': 1},1,0.9411764705882353,0.9411764705882353,0.8823529411764706,0.8235294117647058,1.0,0.7647058823529411,1.0,0.9411764705882353,0.7647058823529411,0.9411764705882353,6.113954275195003e-05,2.992441915736675e-05,0.08339674634563428,subgenre-current,novela romántica,other,,,,7,50.0,1000.0,2.0
1,0.0013591289520263673,0.00036449432373046874,0.8941176470588236,10,{'C': 10},2,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.7647058823529411,0.8823529411764706,0.7647058823529411,0.8823529411764706,1.0,0.8823529411764706,0.9411764705882353,0.0001462703015412842,7.558132191114259e-06,0.07347056468704,subgenre-current,novela romántica,other,,,,7,50.0,1000.0,2.0
2,0.0020556926727294924,0.0003644227981567383,0.8529411764705882,100,{'C': 100},3,0.8823529411764706,0.9411764705882353,0.9411764705882353,0.8235294117647058,0.8235294117647058,0.6470588235294118,0.7647058823529411,1.0,0.8235294117647058,0.8823529411764706,0.00044808782285727625,8.892245937125614e-06,0.0957577682123512,subgenre-current,novela romántica,other,,,,7,50.0,1000.0,2.0
3,0.00553128719329834,0.0003698587417602539,0.8058823529411765,1000,{'C': 1000},4,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.7058823529411765,0.7647058823529411,0.6470588235294118,0.8235294117647058,1.0,0.7058823529411765,0.7647058823529411,0.0028488970875358336,1.2936289791142103e-05,0.10205500925233806,subgenre-current,novela romántica,other,,,,7,50.0,1000.0,2.0
0,0.0012953996658325196,0.00037946701049804685,0.9352941176470588,1,{'C': 1},1,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.8235294117647058,1.0,1.0,0.8235294117647058,1.0,5.467973528687308e-05,8.052902953169385e-06,0.06141356769947384,subgenre-current,novela romántica,other,,,,7,50.0,1000.0,3.0
1,0.0015909671783447266,0.00036702156066894533,0.9117647058823529,10,{'C': 10},2,0.8823529411764706,0.9411764705882353,0.9411764705882353,0.8235294117647058,0.9411764705882353,0.7647058823529411,1.0,0.9411764705882353,0.8823529411764706,1.0,0.00028053151076026464,6.954470109471309e-06,0.07083290928701352,subgenre-current,novela romántica,other,,,,7,50.0,1000.0,3.0
2,0.0020327329635620116,0.0003571510314941406,0.8352941176470589,100,{'C': 100},3,0.8823529411764706,0.9411764705882353,0.9411764705882353,0.8235294117647058,0.5882352941176471,0.7647058823529411,0.8823529411764706,0.9411764705882353,0.7058823529411765,0.8823529411764706,0.0004669610008503182,5.8341956783991945e-06,0.11098801331831297,subgenre-current,novela romántica,other,,,,7,50.0,1000.0,3.0
3,0.002907085418701172,0.000366663932800293,0.8235294117647058,1000,{'C': 1000},4,0.8823529411764706,0.9411764705882353,0.8823529411764706,0.7058823529411765,0.6470588235294118,0.7647058823529411,0.8235294117647058,0.8823529411764706,0.8235294117647058,0.8823529411764706,0.0008286222045037372,1.79199597582186e-05,0.08724939396583131,subgenre-current,novela romántica,other,,,,7,50.0,1000.0,3.0
0,0.0012942790985107423,0.0003835439682006836,0.8882352941176469,1,{'C': 1},1,0.9411764705882353,0.8823529411764706,0.8823529411764706,0.8235294117647058,0.9411764705882353,0.7647058823529411,1.0,0.8823529411764706,0.8235294117647058,0.9411764705882353,3.2997544787688854e-05,7.90748564216701e-06,0.06681068642117971,subgenre-current,novela romántica,other,,,,7,50.0,1000.0,4.0
1,0.0014672517776489259,0.0003688573837280273,0.8823529411764705,10,{'C': 10},2,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.6470588235294118,0.8823529411764706,0.7647058823529411,1.0,0.9411764705882353,0.8235294117647058,0.9411764705882353,0.00013167858123779296,1.0167063920532356e-05,0.10188534162169866,subgenre-current,novela romántica,other,,,,7,50.0,1000.0,4.0
2,0.0027606964111328127,0.000362086296081543,0.8352941176470587,100,{'C': 100},3,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.7058823529411765,0.7058823529411765,0.8235294117647058,0.8823529411764706,0.8823529411764706,0.8235294117647058,0.8823529411764706,0.0010240455427307474,9.416809537048581e-06,0.0685994340570035,subgenre-current,novela romántica,other,,,,7,50.0,1000.0,4.0
3,0.006636571884155273,0.00037114620208740235,0.8117647058823529,1000,{'C': 1000},4,0.9411764705882353,0.9411764705882353,0.8823529411764706,0.7058823529411765,0.6470588235294118,0.8235294117647058,0.8823529411764706,0.8235294117647058,0.7647058823529411,0.7058823529411765,0.0031934707418789354,1.5857631752270926e-05,0.09772498662256557,subgenre-current,novela romántica,other,,,,7,50.0,1000.0,4.0
0,0.001291966438293457,0.0003863334655761719,0.9058823529411765,1,{'C': 1},1,1.0,0.9411764705882353,0.8823529411764706,0.9411764705882353,0.8823529411764706,0.7647058823529411,0.9411764705882353,0.8823529411764706,0.8235294117647058,1.0,5.605062590410497e-05,1.4296449579971797e-05,0.07058823529411766,subgenre-current,novela romántica,other,,,,8,50.0,1000.0,0.0
1,0.0014187812805175782,0.0003647565841674805,0.8882352941176471,10,{'C': 10},2,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.8823529411764706,0.7647058823529411,0.7058823529411765,1.0,0.9411764705882353,0.8235294117647058,0.9411764705882353,0.0001420565360580959,9.471821343006037e-06,0.08901615264953856,subgenre-current,novela romántica,other,,,,8,50.0,1000.0,0.0
2,0.002228975296020508,0.0003696441650390625,0.8470588235294118,100,{'C': 100},3,0.8823529411764706,0.9411764705882353,0.8823529411764706,0.7058823529411765,0.8235294117647058,0.7058823529411765,1.0,0.9411764705882353,0.7647058823529411,0.8235294117647058,0.000583952352585659,3.11844210291563e-05,0.09557692240748188,subgenre-current,novela romántica,other,,,,8,50.0,1000.0,0.0
3,0.005240678787231445,0.00037822723388671877,0.8176470588235294,1000,{'C': 1000},4,0.8235294117647058,0.9411764705882353,0.8235294117647058,0.7647058823529411,0.8235294117647058,0.7058823529411765,0.7647058823529411,0.9411764705882353,0.7647058823529411,0.8235294117647058,0.0026316738556163774,2.8335764770792188e-05,0.07180326832784531,subgenre-current,novela romántica,other,,,,8,50.0,1000.0,0.0
0,0.0012646913528442383,0.0003838300704956055,0.9176470588235295,1,{'C': 1},1,1.0,0.9411764705882353,0.9411764705882353,0.8823529411764706,0.9411764705882353,0.8235294117647058,0.8823529411764706,1.0,0.8235294117647058,0.9411764705882353,3.887308735465825e-05,1.1418955735557386e-05,0.05998846486579749,subgenre-current,novela romántica,other,,,,8,50.0,1000.0,1.0
1,0.0014906644821166993,0.00036623477935791013,0.876470588235294,10,{'C': 10},2,0.9411764705882353,0.8823529411764706,0.9411764705882353,0.8235294117647058,0.8235294117647058,0.7058823529411765,0.9411764705882353,1.0,0.7647058823529411,0.9411764705882353,0.00016877243685338886,9.387426901218569e-06,0.08901615264953858,subgenre-current,novela romántica,other,,,,8,50.0,1000.0,1.0
2,0.0021325826644897463,0.0003583192825317383,0.8235294117647058,100,{'C': 100},3,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.8235294117647058,0.7647058823529411,0.5882352941176471,0.7058823529411765,0.8823529411764706,0.7058823529411765,0.9411764705882353,0.0004162168135703026,8.115657767539833e-06,0.12055236195246585,subgenre-current,novela romántica,other,,,,8,50.0,1000.0,1.0
3,0.005805611610412598,0.00037834644317626955,0.8,1000,{'C': 1000},4,0.9411764705882353,0.7647058823529411,0.8235294117647058,0.7647058823529411,0.6470588235294118,0.5882352941176471,0.8235294117647058,0.9411764705882353,0.7058823529411765,1.0,0.0035183235005741263,2.9343206199666195e-05,0.12670976016787067,subgenre-current,novela romántica,other,,,,8,50.0,1000.0,1.0
0,0.0012402772903442384,0.00038340091705322263,0.9235294117647059,1,{'C': 1},1,1.0,0.9411764705882353,0.8823529411764706,0.8823529411764706,0.9411764705882353,0.7647058823529411,1.0,1.0,0.8823529411764706,0.9411764705882353,5.0039561516127323e-05,1.1335518510446177e-05,0.06984907110022306,subgenre-current,novela romántica,other,,,,8,50.0,1000.0,2.0
1,0.001408219337463379,0.0003631591796875,0.8941176470588236,10,{'C': 10},2,0.8235294117647058,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.9411764705882353,0.8235294117647058,1.0,1.0,0.7647058823529411,0.9411764705882353,0.00014540590903191372,8.042731931803091e-06,0.07347056468704,subgenre-current,novela romántica,other,,,,8,50.0,1000.0,2.0
2,0.0021879196166992186,0.00036301612854003904,0.8705882352941176,100,{'C': 100},3,0.8823529411764706,0.9411764705882353,0.8823529411764706,0.8823529411764706,0.9411764705882353,0.6470588235294118,0.9411764705882353,1.0,0.7058823529411765,0.8823529411764706,0.0004962442014475037,1.2348241190104196e-05,0.10456699314488926,subgenre-current,novela romántica,other,,,,8,50.0,1000.0,2.0
