,mean_fit_time,mean_score_time,mean_test_score,param_max_features,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,std_fit_time,std_score_time,std_test_score,subgenre_level,class1,class2,mfw,token_unit,normalization,repetition,num_topics,optimize_interval,topic_repetition
0,0.2042168378829956,0.008884954452514648,0.8588235294117647,sqrt,{'max_features': 'sqrt'},2,0.8823529411764706,0.8823529411764706,0.8235294117647058,0.8235294117647058,0.8823529411764706,0.7647058823529411,0.9411764705882353,0.8823529411764706,0.8235294117647058,0.8823529411764706,0.0008356054636298779,7.056664756615982e-05,0.04705882352941178,subgenre-current,novela romántica,other,1000.0,3gram_chars,tfidf,7,,,
1,0.15079710483551026,0.00901017189025879,0.8705882352941176,log2,{'max_features': 'log2'},1,1.0,0.8823529411764706,0.8235294117647058,0.8235294117647058,0.9411764705882353,0.7647058823529411,0.8823529411764706,0.9411764705882353,0.7647058823529411,0.8823529411764706,0.0007903268029184775,0.0002700387852013727,0.07347056468704,subgenre-current,novela romántica,other,1000.0,3gram_chars,tfidf,7,,,
0,0.20789477825164795,0.009099674224853516,0.9058823529411765,sqrt,{'max_features': 'sqrt'},1,0.9411764705882353,0.8823529411764706,0.9411764705882353,0.8823529411764706,1.0,0.8235294117647058,0.9411764705882353,0.8235294117647058,0.8235294117647058,1.0,0.0036462671938064955,0.0003444530966306247,0.06550311015094146,subgenre-current,novela romántica,other,1000.0,3gram_chars,tfidf,8,,,
1,0.15322277545928956,0.00899958610534668,0.876470588235294,log2,{'max_features': 'log2'},2,0.8823529411764706,0.8823529411764706,0.8235294117647058,0.8823529411764706,0.9411764705882353,0.8235294117647058,0.8823529411764706,0.8823529411764706,0.8235294117647058,0.9411764705882353,0.0032349435311786537,9.55131728450048e-05,0.0411764705882353,subgenre-current,novela romántica,other,1000.0,3gram_chars,tfidf,8,,,
0,0.20620512962341309,0.008983302116394042,0.8823529411764705,sqrt,{'max_features': 'sqrt'},1,1.0,0.7647058823529411,0.8823529411764706,0.8235294117647058,0.8823529411764706,0.8235294117647058,0.8823529411764706,1.0,0.8235294117647058,0.9411764705882353,0.0013690400848359722,7.677774590252563e-05,0.07440653318043247,subgenre-current,novela romántica,other,1000.0,3gram_chars,tfidf,9,,,
1,0.15186948776245118,0.009002900123596192,0.8470588235294118,log2,{'max_features': 'log2'},2,0.9411764705882353,0.8823529411764706,0.8823529411764706,0.8235294117647058,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.9411764705882353,0.8235294117647058,0.8823529411764706,0.0009287460644057204,0.00023138322146376862,0.06550311015094144,subgenre-current,novela romántica,other,1000.0,3gram_chars,tfidf,9,,,
0,0.20728743076324463,0.009009838104248047,0.8882352941176471,sqrt,{'max_features': 'sqrt'},1,0.9411764705882353,0.8823529411764706,0.8235294117647058,0.9411764705882353,1.0,0.8235294117647058,0.8235294117647058,0.8823529411764706,0.7647058823529411,1.0,0.0015260768376438654,4.5542192511004464e-05,0.07647058823529414,subgenre-current,novela romántica,other,1000.0,3gram_chars,zscore,0,,,
1,0.152740216255188,0.008958053588867188,0.876470588235294,log2,{'max_features': 'log2'},2,0.9411764705882353,0.8823529411764706,0.8235294117647058,0.8823529411764706,1.0,0.8823529411764706,0.8235294117647058,0.8823529411764706,0.7058823529411765,0.9411764705882353,0.0006882348760354452,5.0262775829762895e-05,0.07647058823529411,subgenre-current,novela romántica,other,1000.0,3gram_chars,zscore,0,,,
0,0.20760684013366698,0.009121584892272949,0.8529411764705882,sqrt,{'max_features': 'sqrt'},1,1.0,0.7647058823529411,0.8235294117647058,0.9411764705882353,0.8235294117647058,0.9411764705882353,0.8235294117647058,0.8235294117647058,0.7647058823529411,0.8235294117647058,0.0012172093059916267,0.0002998002298612404,0.07556019163920666,subgenre-current,novela romántica,other,1000.0,3gram_chars,zscore,1,,,
1,0.15427145957946778,0.009029817581176759,0.8470588235294116,log2,{'max_features': 'log2'},2,0.8823529411764706,0.8235294117647058,0.7647058823529411,0.9411764705882353,0.8235294117647058,0.9411764705882353,0.7058823529411765,0.7647058823529411,0.8235294117647058,1.0,0.002182965833262482,0.00010857917150555419,0.08803899733585745,subgenre-current,novela romántica,other,1000.0,3gram_chars,zscore,1,,,
0,0.20817842483520507,0.008954191207885742,0.8764705882352942,sqrt,{'max_features': 'sqrt'},2,0.9411764705882353,0.8823529411764706,0.7647058823529411,0.8823529411764706,0.9411764705882353,0.8235294117647058,0.9411764705882353,0.8823529411764706,0.8823529411764706,0.8235294117647058,0.0014054060497989632,4.934368420749801e-05,0.055494006659156506,subgenre-current,novela romántica,other,1000.0,3gram_chars,zscore,2,,,
1,0.15299434661865235,0.009124279022216797,0.8882352941176469,log2,{'max_features': 'log2'},1,0.9411764705882353,0.8823529411764706,0.7647058823529411,0.9411764705882353,1.0,0.7647058823529411,0.9411764705882353,0.8823529411764706,0.8235294117647058,0.9411764705882353,0.0014754843612284495,0.0003224160106423951,0.07647058823529414,subgenre-current,novela romántica,other,1000.0,3gram_chars,zscore,2,,,
0,0.21048247814178467,0.009322047233581543,0.8470588235294116,sqrt,{'max_features': 'sqrt'},2,0.9411764705882353,0.9411764705882353,0.7058823529411765,0.8235294117647058,0.9411764705882353,0.7647058823529411,0.8235294117647058,0.8235294117647058,0.7647058823529411,0.9411764705882353,0.0021043834149042633,0.0007916128269109526,0.08401680504168059,subgenre-current,novela romántica,other,1000.0,3gram_chars,zscore,3,,,
1,0.15440568923950196,0.009039998054504395,0.8764705882352942,log2,{'max_features': 'log2'},1,0.9411764705882353,0.9411764705882353,0.7647058823529411,0.8235294117647058,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.7647058823529411,1.0,0.0015295402409546998,0.00012692086033379388,0.07180326832784532,subgenre-current,novela romántica,other,1000.0,3gram_chars,zscore,3,,,
0,0.20724873542785643,0.008918190002441406,0.8588235294117647,sqrt,{'max_features': 'sqrt'},1,0.8823529411764706,0.8823529411764706,0.7647058823529411,0.8823529411764706,0.8823529411764706,0.7058823529411765,1.0,0.8823529411764706,0.7647058823529411,0.9411764705882353,0.0020900685223859106,9.689955240704942e-05,0.08401680504168059,subgenre-current,novela romántica,other,1000.0,3gram_chars,zscore,4,,,
1,0.1539843797683716,0.009206819534301757,0.8529411764705882,log2,{'max_features': 'log2'},2,0.8823529411764706,0.9411764705882353,0.7058823529411765,0.8235294117647058,0.8235294117647058,0.7647058823529411,1.0,0.8823529411764706,0.7647058823529411,0.9411764705882353,0.0011305291348712259,0.00046485337786219947,0.08823529411764706,subgenre-current,novela romántica,other,1000.0,3gram_chars,zscore,4,,,
0,0.20688586235046386,0.008884429931640625,0.8823529411764705,sqrt,{'max_features': 'sqrt'},1,0.9411764705882353,0.9411764705882353,0.8235294117647058,0.8823529411764706,0.9411764705882353,0.8235294117647058,0.8823529411764706,0.8235294117647058,0.8235294117647058,0.9411764705882353,0.0016915541076319162,5.925888867473079e-05,0.05261336417646565,subgenre-current,novela romántica,other,1000.0,3gram_chars,zscore,5,,,
1,0.15282015800476073,0.009067535400390625,0.876470588235294,log2,{'max_features': 'log2'},2,0.9411764705882353,0.9411764705882353,0.7647058823529411,0.8823529411764706,0.9411764705882353,0.8823529411764706,0.9411764705882353,0.7647058823529411,0.7647058823529411,0.9411764705882353,0.000902232134076786,0.0003658796403805951,0.07647058823529414,subgenre-current,novela romántica,other,1000.0,3gram_chars,zscore,5,,,
0,0.2102200984954834,0.009105396270751954,0.8647058823529411,sqrt,{'max_features': 'sqrt'},1,0.8235294117647058,0.9411764705882353,0.7058823529411765,0.9411764705882353,0.8235294117647058,0.8823529411764706,0.7647058823529411,0.9411764705882353,0.8235294117647058,1.0,0.0024387942927478023,0.0003755807626862628,0.08744746321952063,subgenre-current,novela romántica,other,1000.0,3gram_chars,zscore,6,,,
1,0.152970027923584,0.009055233001708985,0.8529411764705882,log2,{'max_features': 'log2'},2,1.0,0.7647058823529411,0.7058823529411765,1.0,0.8235294117647058,0.8823529411764706,0.7647058823529411,0.7647058823529411,0.8823529411764706,0.9411764705882353,0.0025054707455191114,0.00022207932886740314,0.0993055471537302,subgenre-current,novela romántica,other,1000.0,3gram_chars,zscore,6,,,
0,0.21394987106323243,0.00898745059967041,0.8529411764705882,sqrt,{'max_features': 'sqrt'},2,0.8823529411764706,0.8823529411764706,0.7647058823529411,0.8235294117647058,0.9411764705882353,0.7647058823529411,0.8823529411764706,0.8823529411764706,0.8235294117647058,0.8823529411764706,0.014895729228364138,0.0001823833392599511,0.054232614454664055,subgenre-current,novela romántica,other,1000.0,3gram_chars,zscore,7,,,
1,0.1543816566467285,0.008946418762207031,0.8705882352941176,log2,{'max_features': 'log2'},1,0.8235294117647058,0.8823529411764706,0.7647058823529411,0.8235294117647058,0.9411764705882353,0.7647058823529411,0.8823529411764706,0.9411764705882353,0.8823529411764706,1.0,0.0012453357296417268,0.00024379621180787558,0.07347056468704,subgenre-current,novela romántica,other,1000.0,3gram_chars,zscore,7,,,
0,0.20760412216186525,0.008952093124389649,0.9,sqrt,{'max_features': 'sqrt'},1,0.9411764705882353,0.8823529411764706,0.7647058823529411,0.9411764705882353,1.0,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.7058823529411765,0.9411764705882353,0.0026057173879948476,6.263767467686882e-05,0.08744746321952061,subgenre-current,novela romántica,other,1000.0,3gram_chars,zscore,8,,,
1,0.15149483680725098,0.00891716480255127,0.9,log2,{'max_features': 'log2'},1,0.9411764705882353,0.8823529411764706,0.8235294117647058,0.9411764705882353,0.8823529411764706,0.8823529411764706,0.9411764705882353,1.0,0.7647058823529411,0.9411764705882353,0.0009273681765393048,8.737213413039852e-05,0.0647058823529412,subgenre-current,novela romántica,other,1000.0,3gram_chars,zscore,8,,,
0,0.20642509460449218,0.008862471580505371,0.8529411764705882,sqrt,{'max_features': 'sqrt'},1,0.8823529411764706,0.8823529411764706,0.7647058823529411,0.7647058823529411,0.8235294117647058,0.8235294117647058,0.8823529411764706,0.9411764705882353,0.8235294117647058,0.9411764705882353,0.0014092174796425075,4.733079603400033e-05,0.06027618097623294,subgenre-current,novela romántica,other,1000.0,3gram_chars,zscore,9,,,
1,0.15228824615478515,0.008937525749206542,0.8529411764705882,log2,{'max_features': 'log2'},1,1.0,0.7058823529411765,0.7647058823529411,0.7647058823529411,0.9411764705882353,0.7647058823529411,0.8235294117647058,1.0,0.8235294117647058,0.9411764705882353,0.0013893035121000344,7.426086599211761e-05,0.10273087762689989,subgenre-current,novela romántica,other,1000.0,3gram_chars,zscore,9,,,
0,0.2862340211868286,0.00937042236328125,0.9235294117647058,sqrt,{'max_features': 'sqrt'},1,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.8235294117647058,1.0,0.8235294117647058,0.8823529411764706,0.9411764705882353,0.9411764705882353,1.0,0.003908780047204159,0.000484290959420866,0.05911691541835819,subgenre-current,novela romántica,other,5000.0,word,tfidf,0,,,
1,0.16552255153656006,0.009073257446289062,0.8882352941176471,log2,{'max_features': 'log2'},2,0.8823529411764706,0.8823529411764706,0.9411764705882353,0.8823529411764706,1.0,0.7058823529411765,1.0,0.8235294117647058,0.7647058823529411,1.0,0.0022338990184083874,0.00013367434696698148,0.09647776156974545,subgenre-current,novela romántica,other,5000.0,word,tfidf,0,,,
0,0.2846203088760376,0.009472012519836426,0.8882352941176471,sqrt,{'max_features': 'sqrt'},1,0.8823529411764706,0.9411764705882353,0.9411764705882353,0.8823529411764706,0.7647058823529411,0.9411764705882353,0.7647058823529411,0.9411764705882353,0.8235294117647058,1.0,0.0035576655970267572,0.0007476673156199942,0.07647058823529414,subgenre-current,novela romántica,other,5000.0,word,tfidf,1,,,
1,0.16315839290618897,0.009241032600402831,0.8882352941176471,log2,{'max_features': 'log2'},1,0.9411764705882353,0.8823529411764706,0.8235294117647058,0.8823529411764706,0.8235294117647058,0.8823529411764706,0.8823529411764706,0.9411764705882353,0.8823529411764706,0.9411764705882353,0.0025853219962570302,0.0003228769829174725,0.0411764705882353,subgenre-current,novela romántica,other,5000.0,word,tfidf,1,,,
0,0.2837022304534912,0.009297060966491699,0.9176470588235295,sqrt,{'max_features': 'sqrt'},1,1.0,0.8823529411764706,0.8823529411764706,0.9411764705882353,1.0,0.7647058823529411,0.9411764705882353,0.9411764705882353,0.8235294117647058,1.0,0.003745216479607538,0.00032228611940684864,0.07533087338156294,subgenre-current,novela romántica,other,5000.0,word,tfidf,2,,,
1,0.16232216358184814,0.009330224990844727,0.9058823529411765,log2,{'max_features': 'log2'},2,1.0,0.8823529411764706,0.7058823529411765,0.9411764705882353,1.0,0.8235294117647058,1.0,0.9411764705882353,0.7647058823529411,1.0,0.0026040698423041445,0.00048304261714304043,0.10256232808330996,subgenre-current,novela romántica,other,5000.0,word,tfidf,2,,,
0,0.283692741394043,0.009119749069213867,0.9058823529411765,sqrt,{'max_features': 'sqrt'},1,0.9411764705882353,0.9411764705882353,0.8823529411764706,0.8823529411764706,0.9411764705882353,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8235294117647058,1.0,0.002904570365105409,0.0001424484670363259,0.04705882352941178,subgenre-current,novela romántica,other,5000.0,word,tfidf,3,,,
1,0.16427767276763916,0.009090566635131836,0.8647058823529411,log2,{'max_features': 'log2'},2,0.9411764705882353,0.9411764705882353,0.7647058823529411,0.8823529411764706,0.8823529411764706,0.8235294117647058,0.8823529411764706,0.9411764705882353,0.7058823529411765,0.8823529411764706,0.0016559922310671253,0.00012748793204262493,0.07463869141440893,subgenre-current,novela romántica,other,5000.0,word,tfidf,3,,,
0,0.28543739318847655,0.009131145477294923,0.9,sqrt,{'max_features': 'sqrt'},1,0.9411764705882353,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.9411764705882353,0.7647058823529411,1.0,0.8823529411764706,0.8235294117647058,1.0,0.0050975644310795685,0.00019988117875891252,0.06984907110022306,subgenre-current,novela romántica,other,5000.0,word,tfidf,4,,,
1,0.1626145839691162,0.00907139778137207,0.8941176470588236,log2,{'max_features': 'log2'},2,0.8823529411764706,0.8823529411764706,0.8823529411764706,1.0,0.8823529411764706,0.8235294117647058,0.8823529411764706,0.8823529411764706,0.8235294117647058,1.0,0.0024368625320816137,0.00010829746616722366,0.05763505277136891,subgenre-current,novela romántica,other,5000.0,word,tfidf,4,,,
0,0.2808115005493164,0.009056735038757324,0.8823529411764707,sqrt,{'max_features': 'sqrt'},2,0.9411764705882353,0.9411764705882353,0.8823529411764706,0.9411764705882353,0.9411764705882353,0.7058823529411765,0.8823529411764706,0.8235294117647058,0.7647058823529411,1.0,0.0020567276054308577,8.352031508616448e-05,0.08724939396583133,subgenre-current,novela romántica,other,5000.0,word,tfidf,5,,,
1,0.16126766204833984,0.009090828895568847,0.9,log2,{'max_features': 'log2'},1,0.9411764705882353,0.9411764705882353,0.8823529411764706,0.8235294117647058,0.9411764705882353,0.8235294117647058,1.0,0.9411764705882353,0.8235294117647058,0.8823529411764706,0.0010263033749992702,0.00011935982974046356,0.05911691541835819,subgenre-current,novela romántica,other,5000.0,word,tfidf,5,,,
0,0.28486692905426025,0.009192919731140137,0.9117647058823529,sqrt,{'max_features': 'sqrt'},1,0.9411764705882353,0.8823529411764706,0.8823529411764706,1.0,0.9411764705882353,0.8823529411764706,0.8235294117647058,1.0,0.7647058823529411,1.0,0.0023357807798941245,6.483314891554501e-05,0.07556019163920666,subgenre-current,novela romántica,other,5000.0,word,tfidf,6,,,
1,0.16217968463897706,0.009064316749572754,0.8529411764705881,log2,{'max_features': 'log2'},2,0.8823529411764706,0.8235294117647058,0.9411764705882353,0.9411764705882353,0.7647058823529411,0.8235294117647058,0.7647058823529411,0.8235294117647058,0.7647058823529411,1.0,0.0030081139743778494,0.0001322937088201063,0.08000865005138498,subgenre-current,novela romántica,other,5000.0,word,tfidf,6,,,
0,0.28606357574462893,0.00930616855621338,0.9058823529411765,sqrt,{'max_features': 'sqrt'},1,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.8235294117647058,0.9411764705882353,0.8823529411764706,0.9411764705882353,0.9411764705882353,0.7647058823529411,0.9411764705882353,0.003911502117728457,0.00019976240233903937,0.059988464865797474,subgenre-current,novela romántica,other,5000.0,word,tfidf,7,,,
1,0.16194601058959962,0.009279727935791016,0.8941176470588236,log2,{'max_features': 'log2'},2,0.8823529411764706,0.9411764705882353,0.8823529411764706,0.8235294117647058,0.9411764705882353,0.8823529411764706,0.9411764705882353,0.9411764705882353,0.8235294117647058,0.8823529411764706,0.0007687017481136576,0.00024903121319165203,0.04401949866792873,subgenre-current,novela romántica,other,5000.0,word,tfidf,7,,,
