,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,idno,y_true,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9
160,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,0,nh0244,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,other
161,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,0,nh0246,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
162,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,0,nh0247,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
163,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,0,nh0248,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
164,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,0,nh0249,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
165,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,0,nh0250,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
166,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,0,nh0252,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
167,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,0,nh0254,other,other,other,other,other,other,other,other,other,other,other
168,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,0,nh0255,other,other,other,other,other,other,other,other,other,other,other
169,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,0,nh0256,other,other,other,other,other,other,other,other,other,other,other
170,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,1,nh0001,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
171,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,1,nh0002,other,other,other,other,other,other,other,other,other,other,other
172,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,1,nh0003,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
173,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,1,nh0005,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
174,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,1,nh0006,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
175,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,1,nh0007,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
176,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,1,nh0008,other,other,other,other,other,other,other,other,other,other,other
177,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,1,nh0009,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
178,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,1,nh0010,other,other,other,other,other,other,other,other,other,other,other
179,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,1,nh0011,other,other,other,other,other,other,other,other,other,other,other
180,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,1,nh0012,other,other,other,other,other,other,other,other,other,other,other
181,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,1,nh0013,other,other,other,other,other,other,other,other,other,other,other
182,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,1,nh0015,other,other,other,other,other,other,other,other,other,other,other
183,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,1,nh0016,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
184,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,1,nh0017,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
185,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,1,nh0019,other,other,other,other,other,other,other,other,other,other,other
186,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,1,nh0022,other,other,other,other,other,other,other,other,other,other,other
187,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,1,nh0023,other,other,other,other,other,other,other,other,other,other,other
188,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,1,nh0024,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
189,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,1,nh0025,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
190,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,1,nh0026,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
191,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,1,nh0027,other,other,other,other,other,other,other,other,other,other,other
192,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,1,nh0028,other,other,novela romántica,other,other,other,other,other,other,other,other
193,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,1,nh0029,other,other,novela romántica,other,other,other,other,other,other,other,other
194,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,1,nh0030,other,other,other,other,other,other,other,other,other,other,other
195,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,1,nh0031,other,other,other,other,other,other,other,other,other,other,other
196,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,1,nh0032,other,other,other,other,other,other,other,other,other,other,other
197,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,1,nh0033,other,other,other,other,other,other,other,other,other,other,other
198,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,1,nh0034,other,other,other,other,other,other,other,other,other,other,other
199,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,1,nh0035,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
200,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,1,nh0036,other,other,other,other,other,other,other,other,other,other,other
201,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,1,nh0038,other,other,other,other,other,other,other,other,other,other,other
202,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,1,nh0039,other,other,other,other,other,other,other,other,other,other,other
203,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,1,nh0040,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
204,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,1,nh0043,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica,novela romántica
205,subgenre-current,novela romántica,other,500,5gram_chars_affix-punct,zscore,1,nh0044,other,other,other,other,other,other,other,other,other,other,other
