,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,idno,y_true,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9
175,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0064,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica
176,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0066,other,other,other,other,other,other,other,other,other,other,other
177,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0069,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica
178,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0072,other,other,other,other,novela histórica,other,other,other,other,other,other
179,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0078,other,other,other,other,other,other,other,other,other,other,other
180,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0080,other,other,other,other,other,other,other,other,other,other,other
181,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0081,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica
182,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0084,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica
183,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0085,other,other,other,other,other,other,other,other,other,other,other
184,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0086,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica
185,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0089,other,other,other,other,other,other,other,other,other,other,other
186,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0091,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica
187,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0093,other,other,other,other,other,novela histórica,other,other,other,other,other
188,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0094,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica
189,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0097,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica
190,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0099,other,other,other,other,other,other,other,other,other,other,other
191,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0100,novela histórica,novela histórica,novela histórica,novela histórica,other,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica
192,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0103,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica
193,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0104,other,other,other,other,other,other,other,other,other,other,other
194,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0106,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica
195,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0107,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica
196,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0108,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica
197,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0111,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica
198,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0112,other,other,other,other,other,other,other,other,other,other,other
199,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0115,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica
200,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0116,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica
201,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0117,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,other,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica
202,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0118,other,other,other,other,other,other,novela histórica,other,other,other,other
203,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0122,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica
204,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0125,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica
205,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0126,other,other,other,other,other,other,other,other,other,other,other
206,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0133,other,other,other,other,other,other,other,other,other,other,other
207,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0135,other,other,other,other,other,other,other,other,other,other,other
208,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0139,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica
209,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0140,other,other,other,other,other,other,other,other,other,other,other
210,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0142,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica
211,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0143,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica
212,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0144,other,other,other,other,other,other,novela histórica,other,other,other,other
213,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0149,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica
214,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0150,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,other,novela histórica,novela histórica,novela histórica,novela histórica
215,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0152,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica
216,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0153,other,other,other,other,other,other,other,other,other,other,other
217,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0158,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica
218,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0159,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica
219,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0160,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica
220,subgenre-theme,novela histórica,other,400,3gram_words,tf,1,nh0161,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica,novela histórica
